path,speaker_id,V2_score
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0063_neg_000.wav,2416,0.141883
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0063_neg_007.wav,2416,0.338454
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0064_neg_011.wav,2416,0.687728
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0065_neg_007.wav,2416,0.167192
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0065_neg_014.wav,2416,0.208543
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0066_neg_002.wav,2416,0.088919
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0066_neg_013.wav,2416,0.489557
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0067_neg_008.wav,2416,0.378384
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0067_neg_009.wav,2416,0.019272
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0067_neg_012.wav,2416,0.061108
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0068_neg_006.wav,2416,0.044427
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0069_neg_002.wav,2416,0.559054
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0069_neg_003.wav,2416,0.724210
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0069_neg_005.wav,2416,0.010630
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0069_neg_006.wav,2416,0.085483
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0069_neg_009.wav,2416,0.000922
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0070_neg_010.wav,2416,0.044527
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0070_neg_012.wav,2416,0.357099
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0072_neg_004.wav,2416,0.404143
E:\SIH\ira-wakeword\dataset\negative\speech\2416_2416-152139-0072_neg_008.wav,2416,0.113523
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0000_neg_000.wav,3242,0.121200
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0001_neg_001.wav,3242,0.334238
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0001_neg_006.wav,3242,0.056910
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0001_neg_007.wav,3242,0.169027
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0001_neg_008.wav,3242,0.058167
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0001_neg_013.wav,3242,0.014817
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0002_neg_003.wav,3242,0.004978
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0002_neg_005.wav,3242,0.028776
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0002_neg_011.wav,3242,0.105045
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0002_neg_012.wav,3242,0.021294
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0002_neg_013.wav,3242,0.221377
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0003_neg_000.wav,3242,0.011377
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0003_neg_003.wav,3242,0.003896
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0003_neg_007.wav,3242,0.855477
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0003_neg_009.wav,3242,0.010883
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0004_neg_001.wav,3242,0.009430
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0004_neg_005.wav,3242,0.107738
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0004_neg_006.wav,3242,0.004439
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0004_neg_011.wav,3242,0.409407
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0005_neg_000.wav,3242,0.293028
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0005_neg_002.wav,3242,0.193209
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0005_neg_005.wav,3242,0.007344
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0005_neg_008.wav,3242,0.733072
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0005_neg_011.wav,3242,0.085302
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0005_neg_014.wav,3242,0.008167
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0006_neg_000.wav,3242,0.013633
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0006_neg_001.wav,3242,0.059293
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0006_neg_006.wav,3242,0.007394
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0006_neg_007.wav,3242,0.009658
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0006_neg_010.wav,3242,0.050858
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0007_neg_000.wav,3242,0.002175
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0007_neg_002.wav,3242,0.280819
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0007_neg_003.wav,3242,0.582306
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0007_neg_007.wav,3242,0.041799
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0008_neg_000.wav,3242,0.025185
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0008_neg_002.wav,3242,0.222703
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0009_neg_000.wav,3242,0.057111
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0010_neg_000.wav,3242,0.006945
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0010_neg_004.wav,3242,0.018437
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0010_neg_008.wav,3242,0.001524
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0010_neg_010.wav,3242,0.537541
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0010_neg_012.wav,3242,0.105730
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0011_neg_000.wav,3242,0.142116
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0011_neg_001.wav,3242,0.000731
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0011_neg_002.wav,3242,0.007599
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0011_neg_003.wav,3242,0.358558
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0012_neg_001.wav,3242,0.008055
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0012_neg_002.wav,3242,0.001386
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0012_neg_003.wav,3242,0.020519
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0012_neg_006.wav,3242,0.005508
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0012_neg_007.wav,3242,0.021494
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0012_neg_012.wav,3242,0.014303
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0013_neg_003.wav,3242,0.057060
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0013_neg_005.wav,3242,0.066013
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0013_neg_009.wav,3242,0.557758
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0014_neg_000.wav,3242,0.590673
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0014_neg_003.wav,3242,0.116819
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0014_neg_004.wav,3242,0.910768
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0014_neg_006.wav,3242,0.060449
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0014_neg_011.wav,3242,0.283573
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0014_neg_013.wav,3242,0.451761
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0014_neg_014.wav,3242,0.168667
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0015_neg_000.wav,3242,0.155774
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0015_neg_004.wav,3242,0.004461
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0015_neg_006.wav,3242,0.017710
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0015_neg_010.wav,3242,0.605456
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0016_neg_002.wav,3242,0.003586
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0016_neg_009.wav,3242,0.204511
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0016_neg_010.wav,3242,0.946304
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0017_neg_007.wav,3242,0.365182
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0018_neg_001.wav,3242,0.092363
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0018_neg_005.wav,3242,0.654571
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0019_neg_000.wav,3242,0.106956
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0019_neg_003.wav,3242,0.014559
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0019_neg_004.wav,3242,0.004688
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0019_neg_009.wav,3242,0.024238
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0020_neg_005.wav,3242,0.041063
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0020_neg_008.wav,3242,0.313568
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0020_neg_011.wav,3242,0.248978
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0020_neg_012.wav,3242,0.008923
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0021_neg_000.wav,3242,0.069507
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0021_neg_003.wav,3242,0.174297
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0021_neg_006.wav,3242,0.005337
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0021_neg_007.wav,3242,0.287731
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0022_neg_000.wav,3242,0.048787
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0022_neg_005.wav,3242,0.174243
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0025_neg_000.wav,3242,0.360470
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0025_neg_005.wav,3242,0.262350
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0025_neg_006.wav,3242,0.013114
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0025_neg_007.wav,3242,0.006425
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0026_neg_004.wav,3242,0.096517
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0026_neg_005.wav,3242,0.004058
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0026_neg_008.wav,3242,0.131574
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0026_neg_009.wav,3242,0.062929
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0026_neg_011.wav,3242,0.062640
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0026_neg_012.wav,3242,0.067266
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0026_neg_013.wav,3242,0.159773
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0028_neg_000.wav,3242,0.448952
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0028_neg_004.wav,3242,0.039142
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0028_neg_012.wav,3242,0.003599
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0028_neg_014.wav,3242,0.120025
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0029_neg_004.wav,3242,0.273902
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0029_neg_008.wav,3242,0.055024
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0029_neg_012.wav,3242,0.002151
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0030_neg_000.wav,3242,0.144591
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0030_neg_003.wav,3242,0.010111
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0031_neg_000.wav,3242,0.318152
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0031_neg_001.wav,3242,0.010286
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0032_neg_003.wav,3242,0.076693
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0033_neg_000.wav,3242,0.026905
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0033_neg_002.wav,3242,0.031983
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0034_neg_003.wav,3242,0.045456
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0034_neg_005.wav,3242,0.464451
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0034_neg_008.wav,3242,0.207828
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0034_neg_011.wav,3242,0.008804
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0034_neg_014.wav,3242,0.168224
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0035_neg_005.wav,3242,0.195734
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0035_neg_007.wav,3242,0.018596
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0035_neg_011.wav,3242,0.848961
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0035_neg_013.wav,3242,0.059321
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0036_neg_001.wav,3242,0.029385
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0036_neg_002.wav,3242,0.314397
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0036_neg_007.wav,3242,0.022109
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0036_neg_008.wav,3242,0.008079
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0036_neg_010.wav,3242,0.034555
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0037_neg_007.wav,3242,0.047689
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0037_neg_011.wav,3242,0.648177
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0038_neg_000.wav,3242,0.028537
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0039_neg_000.wav,3242,0.890453
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0039_neg_002.wav,3242,0.140230
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0039_neg_008.wav,3242,0.155177
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0040_neg_002.wav,3242,0.006994
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0040_neg_004.wav,3242,0.210744
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0040_neg_008.wav,3242,0.037716
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0040_neg_011.wav,3242,0.030796
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0041_neg_000.wav,3242,0.649825
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0041_neg_002.wav,3242,0.035377
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0041_neg_013.wav,3242,0.003913
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0042_neg_001.wav,3242,0.126119
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0042_neg_005.wav,3242,0.161513
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0042_neg_006.wav,3242,0.705696
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0042_neg_012.wav,3242,0.215559
E:\SIH\ira-wakeword\dataset\negative\speech\3242_3242-8112-0043_neg_008.wav,3242,0.229127
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_000.wav,32,0.001859
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_002.wav,32,0.094942
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_005.wav,32,0.000737
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_006.wav,32,0.086201
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_008.wav,32,0.000164
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_009.wav,32,0.139015
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_011.wav,32,0.133922
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_012.wav,32,0.029954
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_014.wav,32,0.017074
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0000_neg_015.wav,32,0.126616
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0001_neg_000.wav,32,0.006597
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0001_neg_001.wav,32,0.613919
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0001_neg_003.wav,32,0.184933
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0001_neg_005.wav,32,0.121052
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0001_neg_006.wav,32,0.000095
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0001_neg_007.wav,32,0.023989
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0001_neg_013.wav,32,0.190548
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0002_neg_001.wav,32,0.026547
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0002_neg_002.wav,32,0.355022
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0002_neg_004.wav,32,0.000664
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0002_neg_008.wav,32,0.039164
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0002_neg_011.wav,32,0.006147
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0002_neg_012.wav,32,0.144181
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0003_neg_000.wav,32,0.042396
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0003_neg_004.wav,32,0.553829
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0003_neg_005.wav,32,0.024690
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0003_neg_007.wav,32,0.441884
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0004_neg_000.wav,32,0.013234
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0004_neg_001.wav,32,0.002209
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0004_neg_002.wav,32,0.017430
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0004_neg_005.wav,32,0.000912
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0004_neg_006.wav,32,0.042782
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0004_neg_011.wav,32,0.174493
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_000.wav,32,0.005855
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_001.wav,32,0.002023
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_004.wav,32,0.037140
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_007.wav,32,0.092055
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_010.wav,32,0.433993
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_011.wav,32,0.008301
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_012.wav,32,0.022315
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0005_neg_014.wav,32,0.062331
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_000.wav,32,0.762219
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_002.wav,32,0.069250
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_004.wav,32,0.615413
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_005.wav,32,0.014206
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_007.wav,32,0.065352
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_010.wav,32,0.120351
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_011.wav,32,0.016911
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0006_neg_014.wav,32,0.245350
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_003.wav,32,0.172986
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_004.wav,32,0.076784
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_005.wav,32,0.039495
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_006.wav,32,0.823321
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_007.wav,32,0.042266
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_008.wav,32,0.668723
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_010.wav,32,0.007796
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_012.wav,32,0.043239
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0007_neg_013.wav,32,0.040139
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0008_neg_000.wav,32,0.285949
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0008_neg_001.wav,32,0.712390
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0008_neg_002.wav,32,0.013039
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0008_neg_004.wav,32,0.045424
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0008_neg_006.wav,32,0.020189
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0008_neg_007.wav,32,0.004026
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0008_neg_009.wav,32,0.077641
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0009_neg_001.wav,32,0.125699
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0009_neg_003.wav,32,0.714939
E:\SIH\ira-wakeword\dataset\negative\speech\32_32-21631-0009_neg_004.wav,32,0.016802
